page_url,h1,first_paragraph,outgoing_link_urls,image_urls
https://blog.boot.dev/python/,Python Articles,"Lists 🔗 A natural way to organize and store data is in a List. Some languages call them “arrays”, but in Python, we just call them lists. Think of all the apps you use and how many of the items in the app are organized into lists.",https://www.boot.dev;https://www.boot.dev/courses;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/training-grounds/search;https://www.boot.dev/pricing;https://www.boot.dev/organizations;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/courses;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/training-grounds/search;https://www.boot.dev/pricing;https://www.boot.dev/organizations;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://blog.boot.dev/jobs/;https://blog.boot.dev/education/;https://blog.boot.dev/computer-science/;https://blog.boot.dev/python/;https://blog.boot.dev/golang/;https://blog.boot.dev/backend/;https://blog.boot.dev/devops/;https://blog.boot.dev/vue/;https://blog.boot.dev/javascript/;https://blog.boot.dev/security/;https://blog.boot.dev/rust/;https://blog.boot.dev/python/lists/;https://blog.boot.dev/python/loops/;https://blog.boot.dev/python/functions/;https://blog.boot.dev/python/variables/;https://blog.boot.dev/python/queue-data-structure-python/;https://blog.boot.dev/python/stack-data-structure-python/;https://blog.boot.dev/python/python-for-web-development/;https://blog.boot.dev/python/best-places-to-learn-python-online/;https://blog.boot.dev/python/c-sharp-vs-python/;https://blog.boot.dev/python/matlab-vs-python/;https://blog.boot.dev/python/learn-python-backend/;https://blog.boot.dev/python/a-guide-to-all-the-types-of-functions-in-python/;https://blog.boot.dev/python/best-python-resources/;https://blog.boot.dev/python/python-vs-julia/;https://blog.boot.dev/python/how-hard-is-python-to-learn/;https://blog.boot.dev/python/python-best-practices/;https://blog.boot.dev/python/python-assert/;https://blog.boot.dev/python/remove-element-from-python-list/;https://blog.boot.dev/python/ternary-operator-python/;https://blog.boot.dev/python/remove-duplicates-from-list-python/;https://blog.boot.dev/python/file-exists-python/;https://blog.boot.dev/python/python-vs-c-the-best-language-to-learn-for-you/;https://blog.boot.dev/python/python-versus-php/;https://blog.boot.dev/python/ruby-vs-python/;https://blog.boot.dev/python/best-ways-to-learn-python/;https://blog.boot.dev/python/page/2/;https://www.boot.dev/courses;https://www.boot.dev/training;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/dashboard;https://www.boot.dev/leaderboard;https://www.boot.dev/training-grounds/search;https://www.boot.dev/playground/py;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://www.linkedin.com/school/bootdotdev;https://instagram.com/bootdotdev;https://tiktok.com/@bootdotdev;https://backendbanter.fm/;https://www.boot.dev/courses/learn-code-python;https://www.boot.dev/courses/learn-golang;https://www.boot.dev/courses/learn-typescript;https://www.boot.dev/courses/learn-javascript;https://www.boot.dev/courses/learn-sql;https://www.boot.dev/courses/learn-linux;https://www.boot.dev/courses/learn-kubernetes;https://www.boot.dev/courses/learn-git;https://www.boot.dev/courses/learn-docker;https://www.boot.dev/courses/learn-pub-sub-rabbitmq-golang;https://www.boot.dev/courses/learn-data-structures-and-algorithms-python;https://www.boot.dev/courses/learn-object-oriented-programming-python;https://www.boot.dev/courses/learn-cryptography-golang;https://www.boot.dev/contact;https://www.boot.dev/faq;https://www.boot.dev/return-policy;https://www.boot.dev/affiliate-terms;https://www.boot.dev/privacy;https://www.boot.dev/terms;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/organizations;https://www.boot.dev/for-schools;https://www.boot.dev/for-business;https://www.boot.dev/expense;https://www.boot.dev/community;https://www.boot.dev/lore;https://blog.boot.dev;https://github.com/bootdotdev/curriculum;https://www.boot.dev/reviews;https://www.boot.dev/careers;https://www.boot.dev/about;https://www.boot.dev,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
https://blog.boot.dev/jobs/supply-demand-broken-programming-education/,Supply and Demand Are Broken in Programming Education,"Last published February 21, 2026",https://www.boot.dev;https://www.boot.dev/courses;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/training-grounds/search;https://www.boot.dev/pricing;https://www.boot.dev/organizations;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/courses;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/training-grounds/search;https://www.boot.dev/pricing;https://www.boot.dev/organizations;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://blog.boot.dev/jobs/;https://blog.boot.dev/education/;https://blog.boot.dev/computer-science/;https://blog.boot.dev/python/;https://blog.boot.dev/golang/;https://blog.boot.dev/backend/;https://blog.boot.dev/devops/;https://blog.boot.dev/vue/;https://blog.boot.dev/javascript/;https://blog.boot.dev/security/;https://blog.boot.dev/rust/;https://blog.boot.dev/;https://blog.boot.dev/jobs/;https://www.boot.dev/teachers/lane-wagner/;https://www.boot.dev/tracks/backend-python-golang;https://survey.stackoverflow.co/2025/developers#developer-roles;https://survey.stackoverflow.co/2025;https://jobdataapi.com/titles/;https://www.bls.gov/bls/blswage.htm;https://blog.boot.dev/jobs/supply-demand-broken-programming-education/#how-many-people-want-to-learn-each-skill;https://blog.boot.dev/jobs/supply-demand-broken-programming-education/#how-much-does-the-average-person-earn-in-each-role;https://survey.stackoverflow.co/2025/work#salary-united-states;https://blog.boot.dev/jobs/supply-demand-broken-programming-education/#how-many-jobs-openings-are-there-for-each-role;https://jobdataapi.com/;https://jobdataapi.com/titles/;https://github.com/bootdotdev/jobdata-november-2025?tab=readme-ov-file;https://github.com/bootdotdev/jobdata-november-2025;https://blog.boot.dev/jobs/supply-demand-broken-programming-education/#bonus-how-many-people-are-already-working-in-each-role;https://survey.stackoverflow.co/2025/developers#developer-roles;https://blog.boot.dev/jobs/supply-demand-broken-programming-education/#which-skills-should-i-be-learning;https://github.com/bootdotdev/blog/issues;https://blog.boot.dev/jobs/what-does-webdev-earn/;https://blog.boot.dev/jobs/hard-vs-soft-skills-for-programmers/;https://blog.boot.dev/jobs/do-you-need-to-blog/;https://blog.boot.dev/jobs/not-about-job-openings/;https://www.boot.dev/courses;https://www.boot.dev/training;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/dashboard;https://www.boot.dev/leaderboard;https://www.boot.dev/training-grounds/search;https://www.boot.dev/playground/py;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://www.linkedin.com/school/bootdotdev;https://instagram.com/bootdotdev;https://tiktok.com/@bootdotdev;https://backendbanter.fm/;https://www.boot.dev/courses/learn-code-python;https://www.boot.dev/courses/learn-golang;https://www.boot.dev/courses/learn-typescript;https://www.boot.dev/courses/learn-javascript;https://www.boot.dev/courses/learn-sql;https://www.boot.dev/courses/learn-linux;https://www.boot.dev/courses/learn-kubernetes;https://www.boot.dev/courses/learn-git;https://www.boot.dev/courses/learn-docker;https://www.boot.dev/courses/learn-pub-sub-rabbitmq-golang;https://www.boot.dev/courses/learn-data-structures-and-algorithms-python;https://www.boot.dev/courses/learn-object-oriented-programming-python;https://www.boot.dev/courses/learn-cryptography-golang;https://www.boot.dev/contact;https://www.boot.dev/faq;https://www.boot.dev/return-policy;https://www.boot.dev/affiliate-terms;https://www.boot.dev/privacy;https://www.boot.dev/terms;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/organizations;https://www.boot.dev/for-schools;https://www.boot.dev/for-business;https://www.boot.dev/expense;https://www.boot.dev/community;https://www.boot.dev/lore;https://blog.boot.dev;https://github.com/bootdotdev/curriculum;https://www.boot.dev/reviews;https://www.boot.dev/careers;https://www.boot.dev/about;https://www.boot.dev,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/800/lane-profile.jpeg.webp;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
https://blog.boot.dev/news/bootdev-beat-2025-11/,The Boot.dev Beat. November 2025,"Last published October 30, 2025",https://www.boot.dev;https://www.boot.dev/courses;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/training-grounds/search;https://www.boot.dev/pricing;https://www.boot.dev/organizations;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/courses;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/training-grounds/search;https://www.boot.dev/pricing;https://www.boot.dev/organizations;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://blog.boot.dev/jobs/;https://blog.boot.dev/education/;https://blog.boot.dev/computer-science/;https://blog.boot.dev/python/;https://blog.boot.dev/golang/;https://blog.boot.dev/backend/;https://blog.boot.dev/devops/;https://blog.boot.dev/vue/;https://blog.boot.dev/javascript/;https://blog.boot.dev/security/;https://blog.boot.dev/rust/;https://blog.boot.dev/;https://blog.boot.dev/news/;https://www.boot.dev/teachers/lane-wagner/;https://blog.boot.dev/news/bootdev-beat-2025-11/#patch-notes;https://www.boot.dev/courses/learn-retrieval-augmented-generation;https://blog.boot.dev/news/bootdev-beat-2025-11/#1-new-retrieval-augmented-generation-rag-course;https://www.boot.dev/teachers/isaac-flath;https://www.boot.dev/courses/learn-retrieval-augmented-generation;https://blog.boot.dev/news/bootdev-beat-2025-11/#2-pregenerated-challenges-in-the-training-grounds;https://www.boot.dev/training;https://blog.boot.dev/news/bootdev-beat-2025-11/#3-in-lesson-videos-now-collapsible;https://www.boot.dev/courses/learn-job-search;https://blog.boot.dev/news/bootdev-beat-2025-11/#4-big-updates-to-the-;https://www.youtube.com/@bootdotdev;https://www.tiktok.com/@bootdotdev;https://blog.boot.dev/news/bootdev-beat-2025-11/#5-miscellaneous-improvements;https://blog.boot.dev/news/bootdev-beat-2025-11/#what-is-yet-to-come;https://github.com/bootdotdev/blog/issues;https://blog.boot.dev/news/bootdev-beat-2025-10/;https://blog.boot.dev/news/bootdev-beat-2025-09/;https://blog.boot.dev/news/training-grounds-launch/;https://blog.boot.dev/news/bootdev-beat-2025-08/;https://www.boot.dev/courses;https://www.boot.dev/training;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/dashboard;https://www.boot.dev/leaderboard;https://www.boot.dev/training-grounds/search;https://www.boot.dev/playground/py;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://www.linkedin.com/school/bootdotdev;https://instagram.com/bootdotdev;https://tiktok.com/@bootdotdev;https://backendbanter.fm/;https://www.boot.dev/courses/learn-code-python;https://www.boot.dev/courses/learn-golang;https://www.boot.dev/courses/learn-typescript;https://www.boot.dev/courses/learn-javascript;https://www.boot.dev/courses/learn-sql;https://www.boot.dev/courses/learn-linux;https://www.boot.dev/courses/learn-kubernetes;https://www.boot.dev/courses/learn-git;https://www.boot.dev/courses/learn-docker;https://www.boot.dev/courses/learn-pub-sub-rabbitmq-golang;https://www.boot.dev/courses/learn-data-structures-and-algorithms-python;https://www.boot.dev/courses/learn-object-oriented-programming-python;https://www.boot.dev/courses/learn-cryptography-golang;https://www.boot.dev/contact;https://www.boot.dev/faq;https://www.boot.dev/return-policy;https://www.boot.dev/affiliate-terms;https://www.boot.dev/privacy;https://www.boot.dev/terms;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/organizations;https://www.boot.dev/for-schools;https://www.boot.dev/for-business;https://www.boot.dev/expense;https://www.boot.dev/community;https://www.boot.dev/lore;https://blog.boot.dev;https://github.com/bootdotdev/curriculum;https://www.boot.dev/reviews;https://www.boot.dev/careers;https://www.boot.dev/about;https://www.boot.dev,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/800/lane-profile.jpeg.webp;https://blog.boot.dev/img/800/collapsiblevideos.png.webp;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
https://blog.boot.dev/python/variables/,Variables and Types in Python,"Last published December 13, 2024",https://www.boot.dev;https://www.boot.dev/courses;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/training-grounds/search;https://www.boot.dev/pricing;https://www.boot.dev/organizations;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/courses;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/training-grounds/search;https://www.boot.dev/pricing;https://www.boot.dev/organizations;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://blog.boot.dev/jobs/;https://blog.boot.dev/education/;https://blog.boot.dev/computer-science/;https://blog.boot.dev/python/;https://blog.boot.dev/golang/;https://blog.boot.dev/backend/;https://blog.boot.dev/devops/;https://blog.boot.dev/vue/;https://blog.boot.dev/javascript/;https://blog.boot.dev/security/;https://blog.boot.dev/rust/;https://blog.boot.dev/;https://blog.boot.dev/python/;https://www.boot.dev/teachers/lane-wagner/;https://www.boot.dev/courses/learn-code-python;https://blog.boot.dev/python/variables/#creating-variables;https://blog.boot.dev/python/variables/#using-variables;https://blog.boot.dev/python/variables/#variables-vary;https://blog.boot.dev/python/variables/#storing-results;https://www.mathsisfun.com/operation-order-pemdas.html;https://blog.boot.dev/python/variables/#negative-numbers;https://blog.boot.dev/python/variables/#comments;https://blog.boot.dev/python/variables/#single-line-comment;https://blog.boot.dev/python/variables/#multi-line-comments-aka-docstrings;https://blog.boot.dev/python/variables/#variable-names;https://blog.boot.dev/python/variables/#basic-variable-types;https://blog.boot.dev/python/variables/#strings;https://blog.boot.dev/python/variables/#numbers;https://blog.boot.dev/python/variables/#booleans;https://blog.boot.dev/python/variables/#f-strings-in-python;https://blog.boot.dev/python/variables/#nonetype-variables;https://www.youtube.com/@bootdotdev?sub_confirmation=1;https://blog.boot.dev/python/variables/#none-is-not-a-string;https://blog.boot.dev/python/variables/#dynamic-typing;https://blog.boot.dev/python/variables/#but-like-maybe-dont;https://blog.boot.dev/python/variables/#what-is-non-dynamic-typing;https://blog.boot.dev/python/variables/#math-with-strings;https://blog.boot.dev/python/variables/#multi-variable-declaration;https://github.com/bootdotdev/blog/issues;https://blog.boot.dev/python/queue-data-structure-python/;https://blog.boot.dev/python/stack-data-structure-python/;https://blog.boot.dev/python/python-for-web-development/;https://blog.boot.dev/python/best-places-to-learn-python-online/;https://www.boot.dev/courses;https://www.boot.dev/training;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/dashboard;https://www.boot.dev/leaderboard;https://www.boot.dev/training-grounds/search;https://www.boot.dev/playground/py;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://www.linkedin.com/school/bootdotdev;https://instagram.com/bootdotdev;https://tiktok.com/@bootdotdev;https://backendbanter.fm/;https://www.boot.dev/courses/learn-code-python;https://www.boot.dev/courses/learn-golang;https://www.boot.dev/courses/learn-typescript;https://www.boot.dev/courses/learn-javascript;https://www.boot.dev/courses/learn-sql;https://www.boot.dev/courses/learn-linux;https://www.boot.dev/courses/learn-kubernetes;https://www.boot.dev/courses/learn-git;https://www.boot.dev/courses/learn-docker;https://www.boot.dev/courses/learn-pub-sub-rabbitmq-golang;https://www.boot.dev/courses/learn-data-structures-and-algorithms-python;https://www.boot.dev/courses/learn-object-oriented-programming-python;https://www.boot.dev/courses/learn-cryptography-golang;https://www.boot.dev/contact;https://www.boot.dev/faq;https://www.boot.dev/return-policy;https://www.boot.dev/affiliate-terms;https://www.boot.dev/privacy;https://www.boot.dev/terms;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/organizations;https://www.boot.dev/for-schools;https://www.boot.dev/for-business;https://www.boot.dev/expense;https://www.boot.dev/community;https://www.boot.dev/lore;https://blog.boot.dev;https://github.com/bootdotdev/curriculum;https://www.boot.dev/reviews;https://www.boot.dev/careers;https://www.boot.dev/about;https://www.boot.dev,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/800/lane-profile.jpeg.webp;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
https://blog.boot.dev/news/bootdev-beat-2024-12/,The Boot.dev Beat. December 2024,"Last published December 6, 2024",https://www.boot.dev;https://www.boot.dev/courses;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/training-grounds/search;https://www.boot.dev/pricing;https://www.boot.dev/organizations;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/courses;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/training-grounds/search;https://www.boot.dev/pricing;https://www.boot.dev/organizations;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://blog.boot.dev/jobs/;https://blog.boot.dev/education/;https://blog.boot.dev/computer-science/;https://blog.boot.dev/python/;https://blog.boot.dev/golang/;https://blog.boot.dev/backend/;https://blog.boot.dev/devops/;https://blog.boot.dev/vue/;https://blog.boot.dev/javascript/;https://blog.boot.dev/security/;https://blog.boot.dev/rust/;https://blog.boot.dev/;https://blog.boot.dev/news/;https://www.boot.dev/teachers/lane-wagner/;https://blog.boot.dev/news/bootdev-beat-2024-12/#patch-notes;https://blog.boot.dev/news/bootdev-beat-2024-12/#1-3-month-gift-codes;https://www.boot.dev/gifts;https://blog.boot.dev/news/bootdev-beat-2024-12/#2-git-courses-walkthrough;https://www.boot.dev/teachers/the-primeagen;https://www.boot.dev/courses/learn-git;https://www.youtube.com/@bootdotdev?sub_confirmation=1;https://blog.boot.dev/news/bootdev-beat-2024-12/#3-potion-updates;https://blog.boot.dev/news/bootdev-beat-2024-12/#4-miscellaneous-improvements;https://blog.boot.dev/news/bootdev-beat-2024-12/#what-is-yet-to-come;https://blog.boot.dev/news/bootdev-beat-2024-12/#new-youtube-explainer-videos;https://www.youtube.com/@bootdotdev?sub_confirmation=1;https://www.youtube.com/watch?v=ygJJ5Gg7txA;https://www.youtube.com/watch?v=IpazwWu__Io;https://www.youtube.com/watch?v=BJc39EExAuU;https://www.youtube.com/watch?v=rQ2h0ljTdNU;https://github.com/bootdotdev/blog/issues;https://blog.boot.dev/news/bootdev-beat-2024-11/;https://blog.boot.dev/news/bootdev-beat-2024-10/;https://blog.boot.dev/news/bootdev-beat-2024-09/;https://blog.boot.dev/news/bootdev-beat-2024-08/;https://www.boot.dev/courses;https://www.boot.dev/training;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/dashboard;https://www.boot.dev/leaderboard;https://www.boot.dev/training-grounds/search;https://www.boot.dev/playground/py;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://www.linkedin.com/school/bootdotdev;https://instagram.com/bootdotdev;https://tiktok.com/@bootdotdev;https://backendbanter.fm/;https://www.boot.dev/courses/learn-code-python;https://www.boot.dev/courses/learn-golang;https://www.boot.dev/courses/learn-typescript;https://www.boot.dev/courses/learn-javascript;https://www.boot.dev/courses/learn-sql;https://www.boot.dev/courses/learn-linux;https://www.boot.dev/courses/learn-kubernetes;https://www.boot.dev/courses/learn-git;https://www.boot.dev/courses/learn-docker;https://www.boot.dev/courses/learn-pub-sub-rabbitmq-golang;https://www.boot.dev/courses/learn-data-structures-and-algorithms-python;https://www.boot.dev/courses/learn-object-oriented-programming-python;https://www.boot.dev/courses/learn-cryptography-golang;https://www.boot.dev/contact;https://www.boot.dev/faq;https://www.boot.dev/return-policy;https://www.boot.dev/affiliate-terms;https://www.boot.dev/privacy;https://www.boot.dev/terms;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/organizations;https://www.boot.dev/for-schools;https://www.boot.dev/for-business;https://www.boot.dev/expense;https://www.boot.dev/community;https://www.boot.dev/lore;https://blog.boot.dev;https://github.com/bootdotdev/curriculum;https://www.boot.dev/reviews;https://www.boot.dev/careers;https://www.boot.dev/about;https://www.boot.dev,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/800/lane-profile.jpeg.webp;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
https://blog.boot.dev/computer-science/,Computer Science Articles,"As the founder of a company where my largest static expense is engineering salaries, I’m over here just chomping at the bit, eagerly awaiting the moment I can fire everyone and line my pockets with all those juicy savings. See, about one year ago, I wrote an article titled, “9 Months with GPT-4: Can I Fire my Developers Yet?” and I thought I’d give you a little update on Allan’s employment status.",https://www.boot.dev;https://www.boot.dev/courses;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/training-grounds/search;https://www.boot.dev/pricing;https://www.boot.dev/organizations;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev;https://www.boot.dev/leaderboard;https://www.boot.dev;https://www.boot.dev/courses;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/training;https://www.boot.dev/training-grounds/search;https://www.boot.dev/pricing;https://www.boot.dev/organizations;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/community;https://www.youtube.com/@bootdotdev;https://www.backendbanter.fm/;https://www.boot.dev/lore;https://blog.boot.dev;https://www.boot.dev/leaderboard;https://blog.boot.dev/;https://blog.boot.dev/news/;https://blog.boot.dev/jobs/;https://blog.boot.dev/education/;https://blog.boot.dev/computer-science/;https://blog.boot.dev/python/;https://blog.boot.dev/golang/;https://blog.boot.dev/backend/;https://blog.boot.dev/devops/;https://blog.boot.dev/vue/;https://blog.boot.dev/javascript/;https://blog.boot.dev/security/;https://blog.boot.dev/rust/;https://blog.boot.dev/computer-science/18-months-with-gpt-4/;https://blog.boot.dev/computer-science/ai-taking-programming-jobs/;https://blog.boot.dev/computer-science/is-computer-science-hard/;https://blog.boot.dev/computer-science/casings-in-coding/;https://blog.boot.dev/computer-science/computer-science-books/;https://blog.boot.dev/computer-science/computer-science-for-beginners/;https://blog.boot.dev/computer-science/future-of-computer-science/;https://blog.boot.dev/computer-science/why-learn-computer-science/;https://blog.boot.dev/computer-science/your-code-isnt-correct/;https://blog.boot.dev/computer-science/beautiful-language-and-beautiful-code/;https://blog.boot.dev/computer-science/one-time-pad-cipher/;https://blog.boot.dev/computer-science/use-existing-standards/;https://blog.boot.dev/computer-science/advanced-algorithms-course-released/;https://blog.boot.dev/computer-science/naming-variables/;https://blog.boot.dev/computer-science/benefits-of-functional-programming/;https://blog.boot.dev/computer-science/dry-code/;https://blog.boot.dev/computer-science/binary-search-tree-in-python/;https://blog.boot.dev/computer-science/building-a-linked-list-in-python-with-examples/;https://blog.boot.dev/computer-science/computer-science-vs-software-engineering/;https://blog.boot.dev/computer-science/guide-to-certificate-in-computer-science/;https://blog.boot.dev/computer-science/computer-science-resumes/;https://blog.boot.dev/computer-science/highest-paying-computer-science-jobs/;https://blog.boot.dev/computer-science/should-you-learn-computer-information-systems-or-computer-science/;https://blog.boot.dev/computer-science/the-history-of-computer-science/;https://blog.boot.dev/computer-science/compsci-certificate-vs-degree/;https://blog.boot.dev/computer-science/page/2/;https://www.boot.dev/courses;https://www.boot.dev/training;https://www.boot.dev/paths/backend-python-golang;https://www.boot.dev/paths/backend-python-typescript;https://www.boot.dev/dashboard;https://www.boot.dev/leaderboard;https://www.boot.dev/training-grounds/search;https://www.boot.dev/playground/py;https://twitter.com/bootdotdev;https://youtube.com/@bootdotdev;https://www.linkedin.com/school/bootdotdev;https://instagram.com/bootdotdev;https://tiktok.com/@bootdotdev;https://backendbanter.fm/;https://www.boot.dev/courses/learn-code-python;https://www.boot.dev/courses/learn-golang;https://www.boot.dev/courses/learn-typescript;https://www.boot.dev/courses/learn-javascript;https://www.boot.dev/courses/learn-sql;https://www.boot.dev/courses/learn-linux;https://www.boot.dev/courses/learn-kubernetes;https://www.boot.dev/courses/learn-git;https://www.boot.dev/courses/learn-docker;https://www.boot.dev/courses/learn-pub-sub-rabbitmq-golang;https://www.boot.dev/courses/learn-data-structures-and-algorithms-python;https://www.boot.dev/courses/learn-object-oriented-programming-python;https://www.boot.dev/courses/learn-cryptography-golang;https://www.boot.dev/contact;https://www.boot.dev/faq;https://www.boot.dev/return-policy;https://www.boot.dev/affiliate-terms;https://www.boot.dev/privacy;https://www.boot.dev/terms;https://www.boot.dev/pricing;https://www.boot.dev/gifts;https://www.boot.dev/redeem;https://www.boot.dev/organizations;https://www.boot.dev/for-schools;https://www.boot.dev/for-business;https://www.boot.dev/expense;https://www.boot.dev/community;https://www.boot.dev/lore;https://blog.boot.dev;https://github.com/bootdotdev/curriculum;https://www.boot.dev/reviews;https://www.boot.dev/careers;https://www.boot.dev/about;https://www.boot.dev,https://blog.boot.dev/img/300/bootdev-logo-full-small.png;https://blog.boot.dev/img/300/bootdev-logo-full-small.png
